place_id,title,address,maps_url,review_url,street,categories,services,labels,phone,review_count,rating,latitude,longitude,website,claimed,opening_hours,menu_link,booking_link,table_order_link,latest_post,municipality
"ChIJhdIFv1IEGTkReYfRI8iU6yo","Asif Auto Services | Yamaha Service Center","G965+44P, Gurumangat Rd, Block A-2 Block A 2 Gulberg III, Lahore, 54030, Pakistan","https://www.google.com/maps?cid=3092729156435281785","https://search.google.com/local/reviews?placeid=ChIJhdIFv1IEGTkReYfRI8iU6yo&q=auto+repair+shop+lahore&authuser=0&hl=en","G965+44P, Gurumangat Rd","Car repair and maintenance service","Onsite services","Service options: Onsite services","03334322462",45,4.4,31.510339899999998,74.3578308,,"FALSE","Tuesday: 8 AM–8 PM, Wednesday: 8 AM–8 PM, Thursday: 8 AM–8 PM, Friday: 8 AM–8 PM, Saturday: 8 AM–8 PM, Sunday: Closed, Monday: 8 AM–8 PM",,,,,"Block A-2 Block A 2 Gulberg III"
"ChIJC6nLcZYDGTkRTyAsKTPsLCY","Dubai Autos Car AC Service","288, Sikandar Block Karim Block Allama Iqbal Town, Lahore, 51000, Pakistan","https://www.google.com/maps?cid=2750833176894775375","https://search.google.com/local/reviews?placeid=ChIJC6nLcZYDGTkRTyAsKTPsLCY&q=auto+repair+shop+lahore&authuser=0&hl=en","288","Auto repair shop, Auto air conditioning service, Auto machine shop, Electrician","Onsite services","Service options: Onsite services; Amenities: Mechanic","03005448174",46,4.6,31.506518699999997,74.2807974,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: 6 AM–11:30 PM, Monday: Open 24 hours",,,,,"Sikandar Block Karim Block Allama Iqbal Town"
"ChIJ5RCWZjkFGTkRzFEHdWoyRxg","Imran Auto Workshop Gulberg Lahore","Building 17, 3 Gurumangat Rd, opposite Sui Gas Office, Block A 2 Gulberg, Lahore, 54660, Pakistan","https://www.google.com/maps?cid=1749422413068063180","https://search.google.com/local/reviews?placeid=ChIJ5RCWZjkFGTkRzFEHdWoyRxg&q=auto+repair+shop+lahore&authuser=0&hl=en","Building 17, 3 Gurumangat Rd, opposite Sui Gas Office","Auto repair shop, Auto painting, Car repair and maintenance service, Auto tune up service, Electrician, Paint store","Onsite services","Service options: Onsite services","03288009862",12,4.3,31.509797799999998,74.3577596,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: 10 AM–11 PM, Monday: Open 24 hours",,,,,"Block A 2 Gulberg"
"ChIJzynDySgFGTkREox00V9NvGU","Imran AUTOS - Car Mechanic","E block, Imran Autos, Block E Model Town, Lahore, Pakistan","https://www.google.com/maps?cid=7330819367383632914","https://search.google.com/local/reviews?placeid=ChIJzynDySgFGTkREox00V9NvGU&q=auto+repair+shop+lahore&authuser=0&hl=en","E block, Imran Autos","Mechanic, Auto air conditioning service, Auto bodywork mechanic, Auto electrical service, Auto parts store, Auto restoration service, Brake shop, Car dealer, Oil change service, Small engine repair service","Onsite services","Service options: Onsite services; Accessibility: Wheelchair accessible seating; Offerings: Oil change; Payments: Credit cards, Debit cards, Credit cards","03004317574",49,4.3,31.4871919,74.3198295,"https://imranautos.42web.io/","TRUE","Tuesday: 9 AM–9 PM, Wednesday: 9 AM–9 PM, Thursday: 9 AM–9 PM, Friday: 9 AM–9 PM, Saturday: 9 AM–9 PM, Sunday: Closed, Monday: 9 AM–9 PM",,,,,"Block E Model Town"
"ChIJV2c3dYADGTkRNWA560cmA8k","Zeeshan Auto workshop","Motorway chowk, Shera Kot Lahore, 54000, Pakistan","https://www.google.com/maps?cid=14484462916884586549","https://search.google.com/local/reviews?placeid=ChIJV2c3dYADGTkRNWA560cmA8k&q=auto+repair+shop+lahore&authuser=0&hl=en","Motorway chowk","Auto repair shop",,"Amenities: Mechanic","03084741825",6,4.2,31.539656299999997,74.2648797,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Shera Kot"
"ChIJa3pTPQ8FGTkRknt2yq50S7I","Engine Masters - Car Mechanic DHA","1828 Block J Shop, E, 1 St 16, Nishat Colony Sector J Cantt, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=12847490656074365842","https://search.google.com/local/reviews?placeid=ChIJa3pTPQ8FGTkRknt2yq50S7I&q=auto+repair+shop+lahore&authuser=0&hl=en","1828 Block J Shop, E, 1 St 16","Mechanic, Auto restoration service, Car repair and maintenance service, Oil change service","Onsite services","Service options: Onsite services; Offerings: Oil change","03075486186",9,4.1,31.477914799999997,74.3927729,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Nishat Colony Sector J Cantt"
"ChIJvbBfMgAHGTkRQSxLsC9CKIc","Rana Hanan Auto Mechanic & A C Service","F9C2+GGH, Walton Rd, Gulshan Colony, Lahore, Pakistan","https://www.google.com/maps?cid=9739106966777310273","https://search.google.com/local/reviews?placeid=ChIJvbBfMgAHGTkRQSxLsC9CKIc&q=auto+repair+shop+lahore&authuser=0&hl=en","F9C2+GGH, Walton Rd","Auto repair shop",,"Amenities: Mechanic","03334502530",9,4.4,31.471321399999997,74.3513559,,"FALSE","Tuesday: 9 AM–10 PM, Wednesday: 9 AM–10 PM, Thursday: 9 AM–10 PM, Friday: 9 AM–10 PM, Saturday: 9 AM–10 PM, Sunday: 10 AM–10 PM, Monday: 10 AM–10 PM",,,,,"Gulshan Colony"
"ChIJme7nlcQBGTkRuxKnGPnhN0A","Lahore Auto Club","Raiwind Rd, Ali Raza Abad Ali Razabad, Lahore, 55130, Pakistan","https://www.google.com/maps?cid=4627415602123182779","https://search.google.com/local/reviews?placeid=ChIJme7nlcQBGTkRuxKnGPnhN0A&q=auto+repair+shop+lahore&authuser=0&hl=en","Raiwind Rd","Auto repair shop",,"Amenities: Mechanic, Restroom","03009485154",78,4.2,31.4309813,74.23112309999999,"http://facebook.com/LahoreAutoClub","TRUE","Tuesday: 9 AM–6 PM, Wednesday: 9 AM–6 PM, Thursday: 9 AM–6 PM, Friday: 9 AM–6 PM, Saturday: 9 AM–6 PM, Sunday: Closed, Monday: 9 AM–6 PM",,,,,"Ali Raza Abad Ali Razabad"
"ChIJC6uK-3UdGTkR70ja8dGIRT4","Al Rehman Auto Workshop","Shop no, 12 Street Number 7, near Babar samosay wala, Bilal Ganj Lahore, Pakistan","https://www.google.com/maps?cid=4487143039031724271","https://search.google.com/local/reviews?placeid=ChIJC6uK-3UdGTkR70ja8dGIRT4&q=auto+repair+shop+lahore&authuser=0&hl=en","Shop no, 12 Street Number 7, near Babar samosay wala","Auto bodywork mechanic",,"","03022064507",6,4.3,31.5812493,74.3012099,,"FALSE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Bilal Ganj"
"ChIJ0XSr36AJGTkRbV6S018mhNM","Al Madinah Auto Work Shop- Abdul Wahid","CCW5+69X, Kamahan - Lidher Rd, Formanites Housing Scheme, Lahore, Pakistan","https://www.google.com/maps?cid=15241349231941934701","https://search.google.com/local/reviews?placeid=ChIJ0XSr36AJGTkRbV6S018mhNM&q=auto+repair+shop+lahore&authuser=0&hl=en","CCW5+69X, Kamahan - Lidher Rd","Car repair and maintenance service",,"","03004790733",15,4.7,31.445611099999997,74.4084732,,"FALSE","Tuesday: 9 AM–6 PM, Wednesday: 9 AM–6 PM, Thursday: 9 AM–6 PM, Friday: 9 AM–6 PM, Saturday: 9 AM–6 PM, Sunday: Closed, Monday: 9 AM–6 PM",,,,,"Formanites Housing Scheme"
"ChIJSeCpXAAPGTkRozFAuyoJWM0","SM Automotive","Tibba Lahore, Pakistan","https://www.google.com/maps?cid=14796586654860587427","https://search.google.com/local/reviews?placeid=ChIJSeCpXAAPGTkRozFAuyoJWM0&q=auto+repair+shop+lahore&authuser=0&hl=en",,"Mechanic",,"","03094346848",12,5,31.4936875,74.4315625,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Tibba"
"ChIJO6JKSwADGTkR6N38Z2LYNk8","Shahzad Autos | Auto Repair Workshop | Lahore","14 Km Main Multan Rd, opposite Metro Cash & Carry Store, Canal Colony, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=5707987494901702120","https://search.google.com/local/reviews?placeid=ChIJO6JKSwADGTkR6N38Z2LYNk8&q=auto+repair+shop+lahore&authuser=0&hl=en","14 Km Main Multan Rd, opposite Metro Cash & Carry Store","Auto repair shop",,"Offerings: Oil change; Amenities: Mechanic, Restroom; Payments: Cash-only","03044775432",3,4.3,31.4698215,74.2348426,,"TRUE","Tuesday: 10 AM–10 PM, Wednesday: 10 AM–10 PM, Thursday: 10 AM–10 PM, Friday: 10 AM–10 PM, Saturday: 10 AM–10 PM, Sunday: 10 AM–5 PM, Monday: 10 AM–10 PM",,,,,"Canal Colony"
"ChIJ6Wppc_ABGTkRtsNY3xl2Wcw","HA AutoCare Garage","near Gulshan Yaseen Colony, Gulshan Yaseen Colony, Lahore, 42000, Pakistan","https://www.google.com/maps?cid=14724930310157943734","https://search.google.com/local/reviews?placeid=ChIJ6Wppc_ABGTkRtsNY3xl2Wcw&q=auto+repair+shop+lahore&authuser=0&hl=en","near Gulshan Yaseen Colony","Oil change service, Auto bodywork mechanic, Mechanic","Onsite services","Service options: Onsite services; Accessibility: Wheelchair accessible entrance, Wheelchair accessible parking lot, Assistive hearing loop, Wheelchair accessible restroom, Wheelchair accessible seating; Offerings: Oil change; Payments: NFC mobile payments","03065641861",43,4.8,31.435980699999998,74.370983,"https://www.facebook.com/profile.php?id=61554853779980&mibextid=ZbWKwL","TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Gulshan Yaseen Colony"
"ChIJTbfFUSQDGTkRYBNR634ElIw","Liaqat Auto Workshop","20 C Raiwind Rd, near Punjab Bank, Block D Nawab Town, Lahore, 54700, Pakistan","https://www.google.com/maps?cid=10129726405023437664","https://search.google.com/local/reviews?placeid=ChIJTbfFUSQDGTkRYBNR634ElIw&q=auto+repair+shop+lahore&authuser=0&hl=en","20 C Raiwind Rd, near Punjab Bank","Auto electrical service, Auto air conditioning service","Onsite services","Service options: Onsite services","03026883615",174,4.9,31.4544173,74.2457786,,"TRUE","Tuesday: 9 AM–11 PM, Wednesday: 9 AM–11 PM, Thursday: 9 AM–11 PM, Friday: 9 AM–11 PM, Saturday: 9 AM–11 PM, Sunday: 9 AM–11 PM, Monday: 9 AM–11 PM",,,,,"Block D Nawab Town"
"ChIJL-TiZpARGTkRkDpPslVuHPY","Abu bakar","HCF6+W47, Fateh Garh Fatehgarh, Lahore, 54850, Pakistan","https://www.google.com/maps?cid=17734170747020982928","https://search.google.com/local/reviews?placeid=ChIJL-TiZpARGTkRkDpPslVuHPY&q=auto+repair+shop+lahore&authuser=0&hl=en","HCF6+W47","Motorcycle repair shop",,"Amenities: Mechanic",,2,3,31.574781599999998,74.4103058,,"FALSE","",,,,,"Fateh Garh Fatehgarh"
"ChIJXSf7iuQDGTkRh5OA2RWjlPA","IQwheels","1002-E1 Block Barkat Ali Rd, Block E1 Block E 1 Phase 1 Johar Town, Lahore, 54770, Pakistan","https://www.google.com/maps?cid=17335660179894604679","https://search.google.com/local/reviews?placeid=ChIJXSf7iuQDGTkRh5OA2RWjlPA&q=auto+repair+shop+lahore&authuser=0&hl=en","1002-E1 Block Barkat Ali Rd","Auto repair shop","Onsite services","Service options: Onsite services; Accessibility: Wheelchair accessible restroom; Amenities: Mechanic, Restroom","03115051893",129,4.5,31.4718295,74.294767,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Block E1 Block E 1 Phase 1 Johar Town"
"ChIJNR9mCwADGTkRpt9NkD7cwGk","Bismillah Auto workshop","13A, E-1 Society, Johar Town Block E 1 Phase 1 Johar Town, Lahore, Pakistan","https://www.google.com/maps?cid=7620332730777984934","https://search.google.com/local/reviews?placeid=ChIJNR9mCwADGTkRpt9NkD7cwGk&q=auto+repair+shop+lahore&authuser=0&hl=en","13A","Auto repair shop",,"Amenities: Mechanic","03002221127",13,5,31.468139599999997,74.2921614,,"FALSE","Tuesday: 8 AM–11 PM, Wednesday: 8 AM–11 PM, Thursday: 8 AM–11 PM, Friday: 8 AM–11 PM, Saturday: 8 AM–11 PM, Sunday: 8 AM–11 PM, Monday: 10 AM–11 PM",,,,,"E-1 Society, Johar Town Block E 1 Phase 1 Johar Town"
"ChIJP7FpKkgHGTkR3tC3uDUPZGQ","Defence Autocare Workshop","Plot 340, D Block Block D Punjab CHS, Lahore, Pakistan","https://www.google.com/maps?cid=7233923624870596830","https://search.google.com/local/reviews?placeid=ChIJP7FpKkgHGTkR3tC3uDUPZGQ&q=auto+repair+shop+lahore&authuser=0&hl=en","Plot 340","Auto repair shop",,"Amenities: Mechanic","03064347668",5,4.6,31.4557081,74.3720534,,"FALSE","Tuesday: 9 AM–9 PM, Wednesday: 9 AM–9 PM, Thursday: 9 AM–9 PM, Friday: 9 AM–9 PM, Saturday: 9 AM–9 PM, Sunday: Closed, Monday: 9 AM–9 PM",,,,,"D Block Block D Punjab CHS"
"ChIJnQ0sEKs8UoYRypEUUEQf3ic","Ustad Haji Muhammad Ilyas Auto Workshop","Fort Rd, near Akhara Shaiyah Pehlwan, Shahi Mohallah Walled City of Lahore, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=2872767990570717642","https://search.google.com/local/reviews?placeid=ChIJnQ0sEKs8UoYRypEUUEQf3ic&q=auto+repair+shop+lahore&authuser=0&hl=en","Fort Rd, near Akhara Shaiyah Pehlwan","Car repair and maintenance service",,"","03086805657",1,5,31.5866704,74.31196349999999,,"TRUE","Tuesday: 9 AM–10 PM, Wednesday: 9 AM–10 PM, Thursday: 9 AM–10 PM, Friday: 9 AM–10 PM, Saturday: 9 AM–10 PM, Sunday: 9 AM–10 PM, Monday: 9 AM–8 PM",,,,,"Shahi Mohallah Walled City of Lahore"
"ChIJm7C0qkYdGTkRMHLO_6jSaio","Waheed Auto Mechanic","Shop No, H8J2+Q8P, 6 Shah Jahan Rd, Bilal Ganj Lahore, 05461, Pakistan","https://www.google.com/maps?cid=3056486920412361264","https://search.google.com/local/reviews?placeid=ChIJm7C0qkYdGTkRMHLO_6jSaio&q=auto+repair+shop+lahore&authuser=0&hl=en","Shop No, H8J2+Q8P, 6 Shah Jahan Rd","Mechanic","Onsite services","Service options: Onsite services; Accessibility: Assisted listening devices, Assistive hearing loop, Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating; Offerings: Oil change; Amenities: Gender-neutral restroom; Payments: Credit cards","03164256110",3,5,31.5811921,74.3008473,,"TRUE","Tuesday: 9 AM–11 PM, Wednesday: 9 AM–11 PM, Thursday: 9 AM–11 PM, Friday: 9 AM–11 PM, Saturday: 9 AM–11 PM, Sunday: Closed, Monday: 9 AM–11 PM",,,,,"Bilal Ganj"
"ChIJ8Y3phLoBGTkRVSeBA9kZI8I","Fareed Motors One Stop Shop","408 Khayaban-e-Jinnah, Nasheman Iqbal Phase 1 Nasheman-e-Iqbal Housing Society, Lahore, Pakistan","https://www.google.com/maps?cid=13989053287400286037","https://search.google.com/local/reviews?placeid=ChIJ8Y3phLoBGTkRVSeBA9kZI8I&q=auto+repair+shop+lahore&authuser=0&hl=en","408 Khayaban-e-Jinnah","Auto repair shop, Auto market, Auto parts market, Oil change service, Auto tune up service, Car dealer, Car wash, Wheel alignment service","Onsite services","Service options: Onsite services; Accessibility: Wheelchair accessible parking lot, Wheelchair accessible restroom; Offerings: Oil change; Payments: Credit cards, Debit cards, NFC mobile payments, Credit cards","03111101407",959,4.6,31.429299,74.2506499,"http://www.fareedmotors.co/","TRUE","Tuesday: 9 AM–10 PM, Wednesday: 9 AM–10 PM, Thursday: 9 AM–10 PM, Friday: 9 AM–12 PM, Saturday: 9 AM–10 PM, Sunday: 9 AM–10 PM, Monday: 9 AM–10 PM",,,,,"Nasheman Iqbal Phase 1 Nasheman-e-Iqbal Housing Society"
"ChIJHU8Gm_4FGTkRffmA42F0k7E","Universal service station and auto repair workshop","G8GW+5RH, Block G Gulberg 2, Lahore, Pakistan","https://www.google.com/maps?cid=12795698930067241341","https://search.google.com/local/reviews?placeid=ChIJHU8Gm_4FGTkRffmA42F0k7E&q=auto+repair+shop+lahore&authuser=0&hl=en","G8GW+5RH","Car wash",,"","03490439301",3,4.7,31.5254464,74.3471185,,"FALSE","Tuesday: 8:30 AM–8 PM, Wednesday: 8:30 AM–8 PM, Thursday: 8:30 AM–8 PM, Friday: 8:30 AM–8 PM, Saturday: 8:30 AM–8 PM, Sunday: 8:30 AM–8 PM, Monday: 8:30 AM–8 PM",,,,,"Block G Gulberg 2"
"ChIJsaJWoX0BGTkRZLrWGpN03sc","AM Car Clinic","Zahoor Elahi Rd, near Total pump, Canal Park Lahore, Pakistan","https://www.google.com/maps?cid=14402076833536719460","https://search.google.com/local/reviews?placeid=ChIJsaJWoX0BGTkRZLrWGpN03sc&q=auto+repair+shop+lahore&authuser=0&hl=en","Zahoor Elahi Rd, near Total pump","Mechanic",,"Accessibility: Wheelchair accessible entrance, Wheelchair accessible parking lot","03314445556",13,5,31.524539899999997,74.3409717,,"TRUE","Tuesday: 9:30 AM–7 PM, Wednesday: 9:30 AM–7:30 PM, Thursday: 9:30 AM–7:30 PM, Friday: 9:30 AM–7:30 PM, Saturday: 9:30 AM–7:30 PM, Sunday: Closed, Monday: 9:30 AM–7:30 PM",,,,,"Canal Park"
"ChIJ93jUikvovYgRoNaA9oOMZBg","Auto 711","Bedian Rd, near phase 5 dha, stop Jamun, Lahore, 54792, Pakistan","https://www.google.com/maps?cid=1757684252985579168","https://search.google.com/local/reviews?placeid=ChIJ93jUikvovYgRoNaA9oOMZBg&q=auto+repair+shop+lahore&authuser=0&hl=en","Bedian Rd, near phase 5 dha","Car repair and maintenance service, Auto body shop, Auto bodywork mechanic, Auto painting, Auto parts store, Auto radiator repair service, Auto restoration service, Car dealer","Onsite services","Service options: Onsite services; Accessibility: Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible seating, Assistive hearing loop, Wheelchair accessible restroom; Amenities: Gender-neutral restroom; Payments: Credit cards, Debit cards, NFC mobile payments, Credit cards","03037777711",15,4.9,31.4689852,74.431097,"http://www.auto711.com/","TRUE","Tuesday: 9 AM–9 PM, Wednesday: 9 AM–9 PM, Thursday: 9 AM–9 PM, Friday: 9 AM–9 PM, Saturday: 9 AM–9 PM, Sunday: Closed, Monday: 9 AM–9 PM",,"https://wa.me/923037777711?text=Hi%20Auto%20711%20Services%2C%20I%20want%20to%20book%20a%20car%20service.%20Please%20guide.",,,"stop Jamun"
"ChIJvXoGxoUBGTkRBjoNxjPvQPc","Safdar Auto Workshop","C7XG+3R6, St 4, Block R2 Phase 2 Johar Town, Lahore, 54770, Pakistan","https://www.google.com/maps?cid=17816503131522808326","https://search.google.com/local/reviews?placeid=ChIJvXoGxoUBGTkRBjoNxjPvQPc&q=auto+repair+shop+lahore&authuser=0&hl=en","C7XG+3R6, St 4","Mechanic",,"","03073706385",28,4.8,31.447664099999997,74.27700899999999,,"FALSE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Block R2 Phase 2 Johar Town"
"ChIJMwogaxMFGTkRjGxcXB1ANNg","Friends Auto Workshop - Maintenance Services & Spare Parts","Nishat Colony Lahore, Pakistan","https://www.google.com/maps?cid=15579147505829178508",,,"Car repair and maintenance service, Auto parts store, Mechanic",,"","03214145429",,,31.492540599999998,74.39246109999999,,"FALSE","Tuesday: 7 AM–10 PM, Wednesday: 7 AM–10 PM, Thursday: 7 AM–10 PM, Friday: 7 AM–10 PM, Saturday: 7 AM–10 PM, Sunday: 7 AM–10 PM, Monday: 7 AM–10 PM",,,,,"Nishat Colony"
"ChIJQWEeUUIBGTkRMOBuk42P95E","Dr. Shahid Auto Workshop (Wheel Alignment and Balancing)","33 A, Block A Audit and Accounts Housing Society, Lahore, Pakistan","https://www.google.com/maps?cid=10518033292973760560","https://search.google.com/local/reviews?placeid=ChIJQWEeUUIBGTkRMOBuk42P95E&q=auto+repair+shop+lahore&authuser=0&hl=en","33 A","Auto repair shop",,"Amenities: Mechanic; Payments: Cash-only","03041941826",49,4.6,31.401077299999997,74.2723954,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Block A Audit and Accounts Housing Society"
